1491.282, 1.5059, -311.3063, 136.7708,82654.0, -5740.8052, 138.4705, -462.6396, 125.249, -152.2718, 46.8967, -70.7743, 13.3757, -7.9073, 10.8696, -5.4599, -2.8768, 10.2861, 1.5516, 6.8138, 10.951, 7.263, -1.6869, 5.5767
1491.6575, 1.2772, -311.512, 136.7794,63827.0, -3303.5229, -4.2723, -202.3284, 32.6439, -115.5501, 65.2637, -25.0233, -5.6879, -11.6116, 3.8423, -7.1223, -18.6163, -10.0198, 3.4835, -10.4321, 0.522, 3.6987, -3.7772, -3.439
1491.9451, 1.131, -311.6545, 136.7829,37477.0, -631.8474, -57.8334, 34.9417, -67.577, 43.5199, -20.6489, 16.5139, -9.1669, 4.6968, 0.2726, 1.1004, 1.1905, 0.2712, -4.7902, 4.0273, -3.9962, 1.6451, -1.4641, 2.817
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1480.4602, 1.8975, -307.783, 136.7178,334345.0, -363.1345, 130.7512, 572.8512, 39.6449, -67.0807, -71.4685, -137.7005, -13.2448, 7.1932, 8.0291, 93.2559, -34.6196, -19.7785, -15.2078, 0.783, 4.9123, 1.73, -9.5735, 4.3625
1491.6628, 1.2268, -311.5664, 136.781,101540.0, 1764.467, 165.0444, 118.7868, -100.4589, 5.0855, -5.7709, -3.0658, 15.5964, -0.3211, 0.6989, 3.1302, 2.7065, 0.2633, 2.6335, -3.1836, 0.9617, -2.5649, 6.6016, -6.0036
1490.952, 1.2669, -311.1719, 136.7749,118453.0, 2570.6715, 335.5425, 126.4724, -3.3188, 5.8536, 54.9035, 29.7693, 3.0085, 8.5904, 5.3393, -19.5392, -9.7936, 8.4452, 0.6615, 8.2741, -5.4185, 0.2051, -0.8625, 3.1375
1491.2097, 1.0998, -311.3286, 136.7788,148955.0, -9621.9752, -64.3444, -370.7527, 99.0642, 76.9924, 82.709, 92.4586, -11.4861, 45.1651, 21.4093, 29.421, 3.0572, 24.7748, -18.4166, -24.8035, -6.946, -8.8627, -5.3999, -14.3232
1491.1537, 1.2909, -311.2994, 136.7736,145878.0, 8821.1327, 81.3931, 1046.7433, 174.6283, 138.0435, -27.242, 120.0534, 71.1795, 47.2368, 4.1042, 4.0667, 15.7924, 7.0982, -1.6061, -9.7945, 3.9931, 0.2658, 7.6356, -1.6279
1491.6144, 1.1168, -311.5165, 136.7807,73228.0, 3538.138, 275.3453, 158.0929, -18.587, 19.9597, 27.8735, -25.5346, -10.8456, 12.2785, -9.5497, 23.26, -6.6712, 15.1142, -10.8059, 11.9552, -10.6826, 3.3802, 3.6462, -1.204
1452.9512, 4.8674, -295.1819, 136.4025,783223.0, -11848.701, -5210.7202, 1290.1874, -293.838, -305.0435, 564.2569, 121.0232, -944.6973, 387.5355, 376.4945, -24.6276, 11.7797, 12.22, -35.0134, 31.0132, -19.0301, 73.375, 63.0878, 41.1444
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
1479.2082, 2.0246, -306.8892, 136.7033,279629.0, 2078.3117, -139.2575, 311.9229, 234.147, -141.7138, 83.7916, 81.0412, 29.5674, 6.2334, -13.9023, 34.9775, 29.3115, 13.2247, 43.7972, 6.5143, -9.8477, -7.845, 9.5841, -4.6087
1490.4814, 1.2467, -311.0345, 136.7718,101662.0, -1336.0561, 257.7973, 15.9825, 84.2657, -27.4927, -11.655, 5.9551, -8.4739, 25.4063, 2.7022, 16.4616, 7.5412, 1.2249, -3.0311, -1.9795, 6.53, -1.487, -3.2522, 5.5864
1, 1, 1, 1,0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
